Date, Close, Open, High, Low, ZigZag Value, ZigZag Length, ZigZag Pips, ZigZag Deg, Volumes
2018.07.24 07:00, 1.17100, 1.17130, 1.17166, 1.17085, 1.17166, 48.00000, 62, 52.39, 195.00000
2018.07.25 09:15, 1.17112, 1.17078, 1.17117, 1.17068, 1.17117, 315.00000, -5, 0.89, 175.00000
2018.07.25 11:35, 1.16699, 1.16671, 1.16700, 1.16640, 1.16640, 28.00000, -48, 59.59, 128.00000
2018.07.25 21:20, 1.17420, 1.17383, 1.17435, 1.17383, 1.17435, 117.00000, 80, 34.20, 128.00000
2018.07.27 02:30, 1.16397, 1.16372, 1.16428, 1.16359, 1.16359, 350.00000, -108, 17.09, 154.00000
2018.07.27 03:35, 1.16547, 1.16568, 1.16576, 1.16534, 1.16576, 13.00000, 22, 59.08, 148.00000
2018.07.27 08:30, 1.16264, 1.16277, 1.16394, 1.16202, 1.16202, 59.00000, -37, 32.37, 597.00000
2018.07.29 20:40, 1.16640, 1.16632, 1.16645, 1.16630, 1.16645, 146.00000, 44, 16.88, 56.00000
2018.07.29 22:55, 1.16510, 1.16499, 1.16511, 1.16499, 1.16499, 27.00000, -15, 28.40, 60.00000
2018.07.30 01:45, 1.16636, 1.16625, 1.16646, 1.16625, 1.16646, 34.00000, 15, 23.38, 79.00000
2018.07.30 03:05, 1.16518, 1.16545, 1.16552, 1.16478, 1.16478, 16.00000, -17, 46.40, 162.00000
2018.07.30 11:45, 1.17182, 1.17166, 1.17185, 1.17156, 1.17185, 104.00000, 71, 34.21, 99.00000
2018.07.31 00:05, 1.17019, 1.17063, 1.17063, 1.17000, 1.17000, 148.00000, -19, 7.13, 221.00000
2018.07.31 08:40, 1.17434, 1.17414, 1.17457, 1.17407, 1.17457, 103.00000, 46, 23.93, 180.00000
2018.08.01 02:10, 1.16768, 1.16775, 1.16791, 1.16719, 1.16719, 210.00000, -74, 19.36, 197.00000
2018.08.01 08:30, 1.16974, 1.16976, 1.16994, 1.16930, 1.16994, 76.00000, 28, 19.89, 205.00000
2018.08.03 04:00, 1.15657, 1.15618, 1.15662, 1.15613, 1.15613, 522.00000, -138, 14.82, 139.00000
2018.08.03 07:35, 1.16056, 1.16067, 1.16104, 1.16033, 1.16104, 43.00000, 49, 48.79, 224.00000
2018.08.06 02:15, 1.15524, 1.15511, 1.15525, 1.15500, 1.15500, 224.00000, -60, 15.09, 92.00000
2018.08.06 03:50, 1.15682, 1.15610, 1.15693, 1.15602, 1.15693, 19.00000, 19, 45.45, 148.00000
2018.08.06 06:50, 1.15338, 1.15352, 1.15352, 1.15300, 1.15300, 36.00000, -39, 47.51, 142.00000
2018.08.08 00:15, 1.16255, 1.16268, 1.16281, 1.16250, 1.16281, 497.00000, 98, 11.17, 76.00000
2018.08.08 08:45, 1.15772, 1.15759, 1.15780, 1.15731, 1.15731, 102.00000, -55, 28.33, 181.00000
2018.08.08 14:50, 1.16184, 1.16192, 1.16197, 1.16183, 1.16197, 73.00000, 47, 32.55, 74.00000
2018.08.13 00:55, 1.13665, 1.13662, 1.13692, 1.13650, 1.13650, 697.00000, -255, 20.07, 145.00000
2018.08.13 09:40, 1.14287, 1.14256, 1.14325, 1.14256, 1.14325, 105.00000, 68, 32.74, 274.00000
2018.08.14 04:10, 1.14168, 1.14250, 1.14292, 1.14160, 1.14292, 222.00000, -3, 0.85, 240.00000
2018.08.15 09:55, 1.13023, 1.13026, 1.13056, 1.13009, 1.13009, 357.00000, -128, 19.77, 191.00000
2018.08.16 09:50, 1.14047, 1.13973, 1.14088, 1.13973, 1.14088, 287.00000, 108, 20.60, 301.00000
2018.08.16 13:50, 1.13534, 1.13515, 1.13539, 1.13473, 1.13473, 48.00000, -61, 52.03, 205.00000
2018.08.17 14:55, 1.14435, 1.14371, 1.14446, 1.14371, 1.14446, 301.00000, 97, 17.91, 154.00000
2018.08.20 06:30, 1.14003, 1.13979, 1.14005, 1.13941, 1.13941, 187.00000, -51, 15.11, 147.00000
2018.08.20 20:30, 1.15274, 1.14982, 1.15420, 1.14980, 1.15420, 168.00000, 148, 41.36, 728.00000
2018.08.21 08:30, 1.14998, 1.14970, 1.14998, 1.14918, 1.14918, 144.00000, -50, 19.22, 211.00000
2018.08.21 14:15, 1.15982, 1.15972, 1.16010, 1.15958, 1.16010, 69.00000, 109, 57.71, 261.00000
2018.08.22 04:30, 1.15549, 1.15573, 1.15579, 1.15531, 1.15531, 171.00000, -48, 15.65, 115.00000
2018.08.22 09:00, 1.16207, 1.16177, 1.16228, 1.16171, 1.16228, 54.00000, 70, 52.23, 222.00000
2018.08.23 00:05, 1.15498, 1.15451, 1.15508, 1.15421, 1.15421, 181.00000, -81, 24.03, 160.00000
2018.08.23 09:50, 1.15860, 1.15741, 1.15904, 1.15740, 1.15904, 117.00000, 48, 22.43, 390.00000
2018.08.23 15:00, 1.15316, 1.15365, 1.15365, 1.15296, 1.15296, 62.00000, -61, 44.44, 151.00000
2018.08.26 19:55, 1.16449, 1.16378, 1.16532, 1.16369, 1.16532, 347.00000, 124, 19.61, 321.00000
2018.08.27 02:50, 1.15973, 1.16043, 1.16052, 1.15944, 1.15944, 83.00000, -59, 35.32, 222.00000
2018.08.27 20:40, 1.16951, 1.16899, 1.16968, 1.16897, 1.16968, 214.00000, 102, 25.57, 170.00000
2018.08.28 01:20, 1.16630, 1.16650, 1.16667, 1.16624, 1.16624, 56.00000, -34, 31.56, 119.00000
2018.08.28 09:55, 1.17314, 1.17283, 1.17331, 1.17276, 1.17331, 103.00000, 71, 34.47, 192.00000
2018.08.29 07:00, 1.16544, 1.16628, 1.16628, 1.16519, 1.16519, 253.00000, -81, 17.79, 247.00000
2018.08.29 20:05, 1.17096, 1.17088, 1.17133, 1.17076, 1.17133, 157.00000, 61, 21.36, 146.00000
2018.08.30 01:55, 1.16893, 1.16898, 1.16902, 1.16857, 1.16857, 70.00000, -28, 21.52, 118.00000
2018.08.30 03:15, 1.17146, 1.17143, 1.17180, 1.17125, 1.17180, 16.00000, 32, 63.65, 160.00000
2018.08.30 12:10, 1.16437, 1.16478, 1.16485, 1.16416, 1.16416, 107.00000, -76, 35.53, 186.00000
2018.08.31 01:00, 1.16857, 1.16694, 1.16900, 1.16690, 1.16900, 154.00000, 48, 17.45, 471.00000
2018.08.31 12:40, 1.15889, 1.15848, 1.15917, 1.15844, 1.15844, 140.00000, -106, 37.03, 269.00000
2018.09.03 10:55, 1.16275, 1.16216, 1.16278, 1.16215, 1.16278, 267.00000, 43, 9.23, 212.00000
2018.09.04 10:00, 1.15326, 1.15443, 1.15443, 1.15299, 1.15299, 277.00000, -98, 19.46, 308.00000
2018.09.04 22:50, 1.16050, 1.16049, 1.16078, 1.16046, 1.16078, 154.00000, 78, 26.83, 80.00000
2018.09.05 03:20, 1.15458, 1.15568, 1.15568, 1.15424, 1.15424, 54.00000, -65, 50.45, 401.00000
2018.09.05 20:15, 1.16503, 1.16523, 1.16590, 1.16497, 1.16590, 203.00000, 117, 29.87, 289.00000
2018.09.06 03:00, 1.16163, 1.16211, 1.16220, 1.16137, 1.16137, 81.00000, -45, 29.22, 267.00000
2018.09.06 08:30, 1.16485, 1.16457, 1.16549, 1.16444, 1.16549, 66.00000, 41, 31.97, 331.00000
2018.09.06 11:05, 1.16110, 1.16230, 1.16239, 1.16052, 1.16052, 31.00000, -50, 58.05, 468.00000
2018.09.07 01:00, 1.16301, 1.16289, 1.16308, 1.16281, 1.16308, 167.00000, 26, 8.72, 61.00000
2018.09.07 02:00, 1.16174, 1.16242, 1.16242, 1.16136, 1.16136, 12.00000, -17, 55.10, 307.00000
2018.09.07 05:15, 1.16481, 1.16453, 1.16492, 1.16453, 1.16492, 39.00000, 36, 42.39, 127.00000
2018.09.10 02:45, 1.15274, 1.15439, 1.15439, 1.15260, 1.15260, 258.00000, -123, 25.53, 304.00000
2018.09.10 09:00, 1.16065, 1.16030, 1.16156, 1.16008, 1.16156, 75.00000, 90, 50.07, 450.00000
2018.09.10 21:40, 1.15798, 1.15834, 1.15834, 1.15775, 1.15775, 152.00000, -38, 14.07, 135.00000
2018.09.11 03:15, 1.16399, 1.16326, 1.16437, 1.16316, 1.16437, 67.00000, 66, 44.66, 235.00000
2018.09.11 08:05, 1.15705, 1.15725, 1.15741, 1.15654, 1.15654, 58.00000, -78, 53.47, 247.00000
2018.09.11 16:45, 1.16060, 1.16123, 1.16124, 1.16050, 1.16124, 104.00000, 47, 24.32, 129.00000
2018.09.12 02:55, 1.15712, 1.15804, 1.15804, 1.15698, 1.15698, 122.00000, -43, 19.25, 219.00000
2018.09.12 11:15, 1.16465, 1.16449, 1.16493, 1.16372, 1.16493, 100.00000, 80, 38.48, 473.00000
2018.09.12 21:30, 1.16377, 1.16376, 1.16425, 1.16376, 1.16425, 123.00000, -7, 3.16, 152.00000
2018.09.13 05:10, 1.16111, 1.16108, 1.16136, 1.16090, 1.16090, 92.00000, -34, 20.01, 206.00000
2018.09.14 04:00, 1.17180, 1.17192, 1.17215, 1.17178, 1.17215, 274.00000, 113, 22.32, 138.00000
2018.09.14 16:55, 1.16231, 1.16213, 1.16242, 1.16199, 1.16199, 155.00000, -102, 33.24, 144.00000
2018.09.17 02:00, 1.16363, 1.16373, 1.16403, 1.16354, 1.16403, 109.00000, 20, 10.60, 134.00000
2018.09.17 03:00, 1.16260, 1.16287, 1.16330, 1.16177, 1.16177, 12.00000, -23, 62.03, 358.00000
2018.09.17 13:00, 1.16954, 1.16959, 1.16979, 1.16938, 1.16979, 120.00000, 80, 33.76, 131.00000
2018.09.17 19:30, 1.16692, 1.16678, 1.16697, 1.16665, 1.16665, 78.00000, -31, 21.93, 110.00000
2018.09.18 09:00, 1.17164, 1.17062, 1.17243, 1.17057, 1.17243, 162.00000, 58, 19.64, 457.00000
2018.09.18 13:30, 1.16564, 1.16565, 1.16581, 1.16520, 1.16520, 54.00000, -72, 53.24, 193.00000
2018.09.19 04:30, 1.17143, 1.17068, 1.17147, 1.17068, 1.17147, 180.00000, 63, 19.20, 281.00000
2018.09.19 10:05, 1.16546, 1.16628, 1.16638, 1.16500, 1.16500, 67.00000, -65, 44.00, 364.00000
2018.09.21 00:05, 1.17831, 1.17850, 1.17867, 1.17831, 1.17867, 456.00000, 137, 16.69, 80.00000
2018.09.21 02:25, 1.17752, 1.17770, 1.17771, 1.17726, 1.17726, 28.00000, -14, 26.73, 139.00000
2018.09.21 03:10, 1.17984, 1.17980, 1.18025, 1.17954, 1.18025, 9.00000, 30, 73.25, 285.00000
2018.09.24 02:30, 1.17264, 1.17279, 1.17284, 1.17240, 1.17240, 280.00000, -79, 15.66, 114.00000
2018.09.24 09:20, 1.18128, 1.18052, 1.18148, 1.18052, 1.18148, 82.00000, 91, 47.92, 320.00000
2018.09.24 22:20, 1.17343, 1.17343, 1.17345, 1.17308, 1.17308, 156.00000, -84, 28.30, 96.00000
2018.09.25 10:05, 1.17889, 1.17871, 1.17923, 1.17863, 1.17923, 141.00000, 62, 23.57, 192.00000
2018.09.25 21:00, 1.17602, 1.17576, 1.17625, 1.17558, 1.17558, 131.00000, -37, 15.57, 207.00000
2018.09.26 03:20, 1.17708, 1.17718, 1.17753, 1.17705, 1.17753, 76.00000, 19, 14.39, 176.00000
2018.09.26 09:35, 1.17304, 1.17293, 1.17305, 1.17259, 1.17259, 75.00000, -49, 33.37, 140.00000
2018.09.26 14:05, 1.17712, 1.17913, 1.17976, 1.17635, 1.17976, 54.00000, 72, 53.02, 693.00000
2018.09.28 07:05, 1.15724, 1.15763, 1.15780, 1.15699, 1.15699, 492.00000, -228, 24.83, 163.00000
2018.10.01 03:15, 1.15777, 1.15808, 1.15822, 1.15739, 1.15739, 242.00000, 4, 0.95, 216.00000
2018.10.01 08:40, 1.16134, 1.16029, 1.16243, 1.16029, 1.16243, 65.00000, 50, 37.79, 546.00000
2018.10.02 05:10, 1.15076, 1.15100, 1.15100, 1.15053, 1.15053, 246.00000, -119, 25.81, 238.00000
2018.10.02 11:20, 1.15645, 1.15616, 1.15702, 1.15588, 1.15702, 74.00000, 65, 41.25, 209.00000
2018.10.02 21:20, 1.15378, 1.15382, 1.15393, 1.15358, 1.15358, 120.00000, -34, 16.00, 141.00000
2018.10.02 22:25, 1.15879, 1.15836, 1.15934, 1.15833, 1.15934, 13.00000, 58, 77.28, 262.00000
2018.10.04 00:30, 1.14653, 1.14645, 1.14656, 1.14632, 1.14632, 313.00000, -130, 22.59, 88.00000
2018.10.04 10:20, 1.15418, 1.15190, 1.15424, 1.15186, 1.15424, 118.00000, 79, 33.87, 330.00000
2018.10.05 05:50, 1.14907, 1.14934, 1.14934, 1.14871, 1.14871, 234.00000, -55, 13.30, 166.00000
2018.10.05 08:30, 1.15081, 1.15072, 1.15306, 1.15015, 1.15306, 32.00000, 44, 53.66, 1025.00000
2018.10.05 08:35, 1.14849, 1.15081, 1.15092, 1.14838, 1.14838, 1.00000, -47, 88.78, 525.00000
2018.10.05 09:50, 1.15363, 1.15321, 1.15492, 1.15292, 1.15492, 15.00000, 65, 77.08, 504.00000
2018.10.08 09:10, 1.14655, 1.14687, 1.14687, 1.14599, 1.14599, 280.00000, -89, 17.69, 282.00000
2018.10.09 00:50, 1.15001, 1.15014, 1.15024, 1.14996, 1.15024, 188.00000, 42, 12.74, 55.00000
2018.10.09 08:00, 1.14343, 1.14343, 1.14363, 1.14322, 1.14322, 86.00000, -70, 39.22, 127.00000
2018.10.09 08:25, 1.14356, 1.14333, 1.14360, 1.14322, 1.14322, 5.00000, 0, 0.00, 136.00000
2018.10.09 22:10, 1.15133, 1.15113, 1.15153, 1.15113, 1.15153, 165.00000, 83, 26.73, 125.00000
2018.10.10 05:25, 1.14837, 1.14833, 1.14846, 1.14798, 1.14798, 87.00000, -36, 22.20, 132.00000
2018.10.12 01:10, 1.16057, 1.16095, 1.16104, 1.16041, 1.16104, 525.00000, 131, 13.97, 124.00000
2018.10.12 10:05, 1.15363, 1.15458, 1.15460, 1.15345, 1.15345, 107.00000, -76, 35.35, 258.00000
2018.10.15 08:55, 1.16055, 1.16022, 1.16060, 1.16018, 1.16060, 274.00000, 72, 14.63, 157.00000
2018.10.16 01:25, 1.15668, 1.15679, 1.15680, 1.15661, 1.15661, 198.00000, -40, 11.39, 48.00000
2018.10.16 03:45, 1.15943, 1.15948, 1.15984, 1.15940, 1.15984, 28.00000, 32, 49.08, 103.00000
2018.10.16 05:20, 1.15689, 1.15734, 1.15734, 1.15660, 1.15660, 19.00000, -32, 59.61, 188.00000
2018.10.16 09:10, 1.16190, 1.16084, 1.16210, 1.16083, 1.16210, 46.00000, 55, 50.09, 360.00000
2018.10.18 02:50, 1.14839, 1.14849, 1.14849, 1.14816, 1.14816, 500.00000, -139, 15.58, 94.00000
2018.10.18 05:55, 1.15265, 1.15238, 1.15273, 1.15234, 1.15273, 37.00000, 46, 51.01, 131.00000
2018.10.18 15:40, 1.14522, 1.14540, 1.14540, 1.14494, 1.14494, 117.00000, -78, 33.66, 121.00000
2018.10.19 02:05, 1.14673, 1.14631, 1.14694, 1.14601, 1.14694, 125.00000, 20, 9.09, 183.00000
2018.10.19 03:25, 1.14395, 1.14364, 1.14395, 1.14330, 1.14330, 16.00000, -36, 66.27, 174.00000
2018.10.22 03:20, 1.15480, 1.15487, 1.15499, 1.15477, 1.15499, 287.00000, 117, 22.16, 104.00000
2018.10.23 02:05, 1.14403, 1.14481, 1.14483, 1.14391, 1.14391, 273.00000, -111, 22.09, 230.00000
2018.10.23 11:15, 1.14831, 1.14778, 1.14932, 1.14778, 1.14932, 110.00000, 54, 26.19, 355.00000
2018.10.24 02:15, 1.14578, 1.14571, 1.14615, 1.14551, 1.14551, 180.00000, -38, 11.95, 149.00000
2018.10.24 03:05, 1.14684, 1.14727, 1.14762, 1.14672, 1.14762, 10.00000, 21, 64.64, 255.00000
2018.10.24 08:05, 1.13883, 1.13899, 1.13904, 1.13789, 1.13789, 60.00000, -97, 58.34, 326.00000
2018.10.25 02:45, 1.14173, 1.14191, 1.14201, 1.14166, 1.14201, 224.00000, 41, 10.42, 147.00000
2018.10.25 04:00, 1.14058, 1.14007, 1.14096, 1.13950, 1.13950, 15.00000, -25, 59.14, 316.00000
2018.10.25 08:55, 1.14298, 1.14202, 1.14322, 1.14195, 1.14322, 59.00000, 37, 32.23, 461.00000
2018.10.25 14:20, 1.13594, 1.13583, 1.13597, 1.13560, 1.13560, 65.00000, -76, 49.54, 90.00000
2018.10.26 01:30, 1.13608, 1.13614, 1.13614, 1.13578, 1.13578, 134.00000, 2, 0.77, 128.00000
2018.10.26 03:20, 1.13796, 1.13818, 1.13835, 1.13796, 1.13835, 22.00000, 26, 49.44, 131.00000
2018.10.26 07:45, 1.13360, 1.13362, 1.13378, 1.13355, 1.13355, 53.00000, -48, 42.17, 145.00000
2018.10.26 16:05, 1.14156, 1.14195, 1.14206, 1.14152, 1.14206, 100.00000, 85, 40.40, 139.00000
2018.10.28 21:35, 1.13873, 1.13898, 1.13898, 1.13861, 1.13861, 66.00000, -35, 27.60, 110.00000
2018.10.29 03:55, 1.14083, 1.14082, 1.14125, 1.14076, 1.14125, 76.00000, 26, 19.16, 187.00000
2018.10.29 05:20, 1.13684, 1.13653, 1.13684, 1.13605, 1.13605, 17.00000, -52, 71.90, 232.00000
2018.10.29 06:25, 1.14150, 1.14142, 1.14163, 1.14121, 1.14163, 13.00000, 56, 76.89, 235.00000
2018.10.30 03:05, 1.13830, 1.13859, 1.13877, 1.13826, 1.13877, 248.00000, -29, 6.58, 143.00000
2018.10.31 03:00, 1.13456, 1.13447, 1.13456, 1.13357, 1.13357, 287.00000, -52, 10.27, 220.00000
2018.10.31 04:45, 1.13576, 1.13578, 1.13599, 1.13573, 1.13599, 21.00000, 24, 49.05, 98.00000
2018.10.31 13:50, 1.13057, 1.13064, 1.13066, 1.13018, 1.13018, 109.00000, -58, 28.06, 123.00000
2018.11.02 07:05, 1.14543, 1.14556, 1.14557, 1.14522, 1.14557, 495.00000, 154, 17.27, 141.00000
2018.11.05 07:50, 1.13616, 1.13733, 1.13741, 1.13535, 1.13535, 297.00000, -102, 18.99, 374.00000
2018.11.05 13:55, 1.14216, 1.14185, 1.14240, 1.14175, 1.14240, 73.00000, 71, 44.00, 138.00000
2018.11.05 23:25, 1.13998, 1.14025, 1.14025, 1.13989, 1.13989, 114.00000, -25, 12.42, 86.00000
2018.11.06 04:00, 1.14201, 1.14214, 1.14253, 1.14201, 1.14253, 55.00000, 26, 25.64, 150.00000
2018.11.06 05:15, 1.13980, 1.13965, 1.13982, 1.13914, 1.13914, 15.00000, -34, 66.13, 236.00000
2018.11.06 20:00, 1.14605, 1.14659, 1.14727, 1.14591, 1.14727, 177.00000, 81, 24.67, 295.00000
2018.11.06 21:05, 1.14026, 1.14103, 1.14104, 1.13947, 1.13947, 13.00000, -78, 80.54, 348.00000
2018.11.07 06:30, 1.14983, 1.14918, 1.14996, 1.14918, 1.14996, 113.00000, 105, 42.87, 164.00000
2018.11.08 02:10, 1.14162, 1.14154, 1.14201, 1.14118, 1.14118, 236.00000, -88, 20.41, 265.00000
2018.11.08 03:30, 1.14401, 1.14388, 1.14444, 1.14366, 1.14444, 16.00000, 33, 63.86, 163.00000
2018.11.08 06:30, 1.14057, 1.14124, 1.14167, 1.14041, 1.14041, 36.00000, -40, 48.23, 221.00000
2018.11.08 10:20, 1.14397, 1.14372, 1.14463, 1.14372, 1.14463, 46.00000, 42, 42.53, 284.00000
2018.11.09 05:25, 1.13313, 1.13312, 1.13323, 1.13272, 1.13272, 229.00000, -119, 27.48, 156.00000
2018.11.09 09:40, 1.13520, 1.13583, 1.13595, 1.13518, 1.13595, 51.00000, 32, 32.35, 164.00000
2018.11.12 16:50, 1.12174, 1.12207, 1.12209, 1.12154, 1.12154, 374.00000, -144, 21.07, 99.00000
2018.11.13 18:00, 1.13154, 1.12987, 1.13204, 1.12980, 1.13204, 302.00000, 105, 19.17, 444.00000
2018.11.14 06:25, 1.12654, 1.12633, 1.12664, 1.12632, 1.12632, 149.00000, -57, 21.00, 144.00000
2018.11.15 03:10, 1.13442, 1.13447, 1.13513, 1.13423, 1.13513, 249.00000, 88, 19.48, 294.00000
2018.11.15 05:00, 1.12828, 1.12854, 1.12861, 1.12704, 1.12704, 22.00000, -81, 74.79, 476.00000
2018.11.16 03:15, 1.13640, 1.13622, 1.13679, 1.13598, 1.13679, 267.00000, 98, 20.06, 271.00000
2018.11.16 06:20, 1.13258, 1.13250, 1.13258, 1.13216, 1.13216, 37.00000, -46, 51.37, 148.00000
2018.11.18 18:30, 1.14068, 1.14186, 1.14209, 1.14060, 1.14209, 146.00000, 99, 34.22, 214.00000
2018.11.19 01:10, 1.13944, 1.13952, 1.13953, 1.13937, 1.13937, 80.00000, -27, 18.78, 76.00000
2018.11.20 03:15, 1.14708, 1.14668, 1.14723, 1.14668, 1.14723, 313.00000, 79, 14.10, 126.00000
2018.11.20 13:30, 1.13596, 1.13634, 1.13670, 1.13585, 1.13585, 123.00000, -114, 42.78, 205.00000
2018.11.21 08:35, 1.14165, 1.14175, 1.14244, 1.14159, 1.14244, 229.00000, 66, 16.05, 251.00000
2018.11.21 17:00, 1.13826, 1.13808, 1.13839, 1.13794, 1.13794, 101.00000, -45, 24.02, 94.00000
2018.11.22 05:30, 1.14285, 1.14262, 1.14337, 1.14247, 1.14337, 150.00000, 54, 19.90, 293.00000
2018.11.22 10:50, 1.13949, 1.13996, 1.14002, 1.13909, 1.13909, 64.00000, -43, 33.77, 238.00000
2018.11.23 01:40, 1.14185, 1.14162, 1.14208, 1.14151, 1.14208, 178.00000, 30, 9.54, 134.00000
2018.11.25 20:40, 1.13289, 1.13322, 1.13323, 1.13262, 1.13262, 228.00000, -95, 22.53, 149.00000
2018.11.26 04:30, 1.13788, 1.13782, 1.13835, 1.13760, 1.13835, 94.00000, 57, 31.37, 196.00000
2018.11.26 16:25, 1.13272, 1.13259, 1.13272, 1.13248, 1.13248, 143.00000, -59, 22.32, 56.00000
2018.11.27 01:10, 1.13425, 1.13436, 1.13438, 1.13421, 1.13438, 105.00000, 19, 10.26, 53.00000
2018.11.27 12:20, 1.12781, 1.12804, 1.12804, 1.12772, 1.12772, 134.00000, -67, 26.43, 93.00000
2018.11.28 01:15, 1.12977, 1.12999, 1.13009, 1.12972, 1.13009, 155.00000, 24, 8.69, 87.00000
2018.11.28 03:15, 1.12714, 1.12708, 1.12724, 1.12670, 1.12670, 24.00000, -34, 54.70, 180.00000
2018.11.29 03:15, 1.13932, 1.13943, 1.13974, 1.13926, 1.13974, 288.00000, 130, 24.36, 180.00000
2018.11.29 06:00, 1.13520, 1.13506, 1.13530, 1.13485, 1.13485, 33.00000, -49, 55.99, 159.00000
2018.11.29 08:30, 1.13953, 1.13893, 1.14014, 1.13893, 1.14014, 30.00000, 53, 60.44, 366.00000
2018.11.29 22:00, 1.13997, 1.13981, 1.14002, 1.13978, 1.14002, 162.00000, -1, 0.42, 89.00000
2018.11.30 13:05, 1.13072, 1.13126, 1.13126, 1.13053, 1.13053, 181.00000, -95, 27.67, 201.00000
2018.12.03 02:45, 1.13773, 1.13785, 1.13795, 1.13764, 1.13795, 164.00000, 74, 24.34, 149.00000
2018.12.03 06:30, 1.13215, 1.13271, 1.13271, 1.13192, 1.13192, 45.00000, -60, 53.27, 193.00000
2018.12.04 04:40, 1.14122, 1.14093, 1.14183, 1.14088, 1.14183, 266.00000, 99, 20.43, 290.00000
2018.12.05 01:10, 1.13172, 1.13191, 1.13191, 1.13167, 1.13167, 246.00000, -102, 22.44, 66.00000
2018.12.05 08:30, 1.13588, 1.13560, 1.13609, 1.13552, 1.13609, 88.00000, 44, 26.67, 187.00000
2018.12.05 10:00, 1.13265, 1.13229, 1.13278, 1.13105, 1.13105, 18.00000, -50, 70.35, 415.00000
2018.12.06 00:15, 1.13492, 1.13501, 1.13524, 1.13492, 1.13524, 171.00000, 42, 13.77, 112.00000
2018.12.06 03:00, 1.13302, 1.13244, 1.13308, 1.13207, 1.13207, 33.00000, -32, 43.85, 243.00000
2018.12.06 10:25, 1.14087, 1.14040, 1.14121, 1.14040, 1.14121, 89.00000, 91, 45.76, 334.00000
2018.12.07 02:10, 1.13666, 1.13623, 1.13683, 1.13602, 1.13602, 189.00000, -52, 15.36, 137.00000
2018.12.09 21:10, 1.14386, 1.14397, 1.14425, 1.14386, 1.14425, 228.00000, 82, 19.85, 112.00000
2018.12.10 17:05, 1.13524, 1.13537, 1.13540, 1.13500, 1.13500, 239.00000, -93, 21.16, 157.00000
2018.12.10 17:55, 1.13503, 1.13526, 1.13527, 1.13500, 1.13500, 10.00000, 0, 0.00, 51.00000
2018.12.11 06:50, 1.13943, 1.13969, 1.13999, 1.13937, 1.13999, 155.00000, 50, 17.85, 143.00000
2018.12.11 12:25, 1.13086, 1.13080, 1.13088, 1.13062, 1.13062, 67.00000, -94, 54.43, 143.00000
2018.12.13 03:20, 1.13908, 1.13875, 1.13932, 1.13859, 1.13932, 467.00000, 87, 10.55, 160.00000
2018.12.14 08:50, 1.12712, 1.12716, 1.12727, 1.12696, 1.12696, 354.00000, -124, 19.25, 124.00000
2018.12.17 20:50, 1.13595, 1.13584, 1.13600, 1.13581, 1.13600, 432.00000, 90, 11.82, 87.00000
2018.12.18 02:00, 1.13396, 1.13389, 1.13405, 1.13366, 1.13366, 62.00000, -23, 20.68, 110.00000
2018.12.18 06:25, 1.13969, 1.14009, 1.14022, 1.13965, 1.14022, 53.00000, 66, 51.06, 188.00000
2018.12.18 13:05, 1.13518, 1.13560, 1.13560, 1.13500, 1.13500, 80.00000, -52, 33.12, 192.00000
2018.12.19 10:20, 1.14375, 1.14329, 1.14392, 1.14326, 1.14392, 255.00000, 89, 19.28, 131.00000
2018.12.19 14:55, 1.13715, 1.13750, 1.13752, 1.13643, 1.13643, 55.00000, -75, 53.71, 453.00000
2018.12.20 05:20, 1.14789, 1.14817, 1.14859, 1.14786, 1.14859, 173.00000, 122, 35.10, 159.00000
2018.12.20 23:55, 1.14440, 1.14480, 1.14487, 1.14416, 1.14416, 223.00000, -44, 11.24, 127.00000
2018.12.21 03:20, 1.14668, 1.14727, 1.14739, 1.14668, 1.14739, 41.00000, 32, 38.23, 206.00000
2018.12.21 15:35, 1.13590, 1.13562, 1.13591, 1.13559, 1.13559, 147.00000, -118, 38.75, 85.00000
2018.12.24 09:50, 1.14336, 1.14377, 1.14384, 1.14321, 1.14384, 219.00000, 82, 20.64, 151.00000
2018.12.24 17:15, 1.13965, 1.13913, 1.14038, 1.13894, 1.13894, 88.00000, -49, 29.11, 351.00000
2018.12.25 02:05, 1.14131, 1.14123, 1.14170, 1.14123, 1.14170, 106.00000, 28, 14.59, 95.00000
2018.12.25 17:00, 1.13922, 1.13901, 1.13944, 1.13892, 1.13892, 11.00000, -28, 68.41, 102.00000
2018.12.25 18:45, 1.14176, 1.14191, 1.14198, 1.14159, 1.14198, 21.00000, 31, 55.54, 149.00000
2018.12.26 07:15, 1.13761, 1.13791, 1.13792, 1.13751, 1.13751, 150.00000, -45, 16.59, 85.00000
2018.12.26 10:55, 1.14065, 1.14107, 1.14141, 1.14057, 1.14141, 44.00000, 39, 41.55, 184.00000
2018.12.26 15:10, 1.13459, 1.13466, 1.13469, 1.13428, 1.13428, 51.00000, -71, 54.42, 142.00000
2018.12.27 06:35, 1.14022, 1.14093, 1.14094, 1.14019, 1.14094, 185.00000, 67, 19.80, 151.00000
2018.12.27 07:55, 1.13678, 1.13842, 1.13842, 1.13646, 1.13646, 16.00000, -45, 70.35, 279.00000
2018.12.28 06:05, 1.14717, 1.14695, 1.14727, 1.14665, 1.14727, 266.00000, 108, 22.12, 206.00000
